Timestamp,Date,Week,Month,Event_Type,Severity,Asset,Source
2024-02-24 22:19:00,2024-02-24,8,2024-02,Malware Detected,Medium,Web-Server,SIEM
2024-11-30 18:08:00,2024-11-30,48,2024-11,Policy Violation,High,Endpoint,IDS
2024-08-01 18:07:00,2024-08-01,31,2024-08,Port Scan,Medium,DB-Server,EDR
2024-01-10 19:10:00,2024-01-10,2,2024-01,Policy Violation,Medium,Web-Server,SIEM
2024-03-26 12:42:00,2024-03-26,13,2024-03,Malware Detected,Critical,Web-Server,EDR
2024-10-31 19:54:00,2024-10-31,44,2024-10,Malware Detected,Low,Web-Server,EDR
2024-06-02 04:24:00,2024-06-02,22,2024-06,Login Failure,High,Endpoint,Firewall
2024-05-20 16:36:00,2024-05-20,21,2024-05,Malware Detected,Medium,Endpoint,EDR
2024-04-14 06:46:00,2024-04-14,15,2024-04,Port Scan,Critical,Firewall,EDR
2024-08-23 20:08:00,2024-08-23,34,2024-08,Policy Violation,Low,Firewall,EDR
2024-06-07 04:35:00,2024-06-07,23,2024-06,Login Failure,Low,Firewall,EDR
2024-07-07 18:27:00,2024-07-07,27,2024-07,Policy Violation,Low,DB-Server,Firewall
2024-08-21 03:00:00,2024-08-21,34,2024-08,Port Scan,Critical,DB-Server,Firewall
2024-01-07 20:33:00,2024-01-07,1,2024-01,Malware Detected,Low,Firewall,Firewall
2024-08-06 06:59:00,2024-08-06,32,2024-08,Login Failure,Low,Endpoint,SIEM
2024-12-14 03:03:00,2024-12-14,50,2024-12,Login Failure,High,DB-Server,Firewall
2024-08-01 19:11:00,2024-08-01,31,2024-08,Login Failure,Critical,Web-Server,IDS
2024-08-09 23:29:00,2024-08-09,32,2024-08,Login Failure,Low,Endpoint,Firewall
2024-02-08 15:01:00,2024-02-08,6,2024-02,Policy Violation,High,Endpoint,EDR
2024-04-07 13:39:00,2024-04-07,14,2024-04,Malware Detected,Critical,Endpoint,SIEM
2024-09-05 14:31:00,2024-09-05,36,2024-09,Login Failure,Critical,Endpoint,EDR
2024-12-04 10:25:00,2024-12-04,49,2024-12,Malware Detected,Medium,Firewall,SIEM
2024-04-17 09:22:00,2024-04-17,16,2024-04,Malware Detected,Medium,DB-Server,EDR
2024-07-19 13:56:00,2024-07-19,29,2024-07,Login Failure,Critical,Firewall,IDS
2024-02-29 01:27:00,2024-02-29,9,2024-02,Policy Violation,Critical,DB-Server,SIEM
2024-12-03 17:51:00,2024-12-03,49,2024-12,Malware Detected,Low,Firewall,EDR
2024-06-05 13:18:00,2024-06-05,23,2024-06,Port Scan,Critical,Endpoint,Firewall
2024-11-10 04:14:00,2024-11-10,45,2024-11,Policy Violation,Low,Web-Server,IDS
2024-06-29 17:30:00,2024-06-29,26,2024-06,Port Scan,High,Firewall,IDS
2024-11-13 14:15:00,2024-11-13,46,2024-11,Policy Violation,Low,Firewall,SIEM
2024-09-19 05:30:00,2024-09-19,38,2024-09,Malware Detected,Medium,Endpoint,SIEM
2024-08-24 18:52:00,2024-08-24,34,2024-08,Policy Violation,Medium,DB-Server,EDR
2024-03-24 09:49:00,2024-03-24,12,2024-03,Login Failure,Critical,Web-Server,EDR
2024-09-02 18:49:00,2024-09-02,36,2024-09,Policy Violation,Critical,Endpoint,IDS
2024-05-16 11:37:00,2024-05-16,20,2024-05,Login Failure,High,Firewall,Firewall
2024-06-14 13:34:00,2024-06-14,24,2024-06,Port Scan,Medium,Web-Server,IDS
2024-04-28 05:07:00,2024-04-28,17,2024-04,Policy Violation,Medium,DB-Server,IDS
2024-08-09 01:53:00,2024-08-09,32,2024-08,Policy Violation,Low,Web-Server,SIEM
2024-05-25 01:14:00,2024-05-25,21,2024-05,Malware Detected,Medium,DB-Server,SIEM
2024-08-12 14:22:00,2024-08-12,33,2024-08,Malware Detected,High,DB-Server,SIEM
2024-03-08 18:58:00,2024-03-08,10,2024-03,Login Failure,Low,Endpoint,Firewall
2024-05-31 14:34:00,2024-05-31,22,2024-05,Login Failure,High,Web-Server,EDR
2024-10-09 10:04:00,2024-10-09,41,2024-10,Login Failure,Critical,Endpoint,SIEM
2024-04-26 10:39:00,2024-04-26,17,2024-04,Policy Violation,Critical,Endpoint,Firewall
2024-05-24 21:52:00,2024-05-24,21,2024-05,Policy Violation,Medium,DB-Server,SIEM
2024-08-06 19:04:00,2024-08-06,32,2024-08,Malware Detected,Medium,DB-Server,Firewall
2024-09-07 22:14:00,2024-09-07,36,2024-09,Port Scan,Critical,DB-Server,SIEM
2024-10-21 21:58:00,2024-10-21,43,2024-10,Malware Detected,Low,Firewall,Firewall
2024-04-24 01:12:00,2024-04-24,17,2024-04,Port Scan,High,Endpoint,EDR
2024-08-31 06:09:00,2024-08-31,35,2024-08,Port Scan,Low,Web-Server,IDS
2024-04-27 04:49:00,2024-04-27,17,2024-04,Policy Violation,Low,Web-Server,IDS
2024-11-16 13:22:00,2024-11-16,46,2024-11,Malware Detected,Critical,Endpoint,Firewall
2024-10-22 20:45:00,2024-10-22,43,2024-10,Port Scan,Medium,Firewall,SIEM
2024-10-19 03:10:00,2024-10-19,42,2024-10,Malware Detected,High,Web-Server,Firewall
2024-09-22 18:26:00,2024-09-22,38,2024-09,Malware Detected,Medium,Firewall,IDS
2024-08-13 23:29:00,2024-08-13,33,2024-08,Login Failure,Low,Web-Server,Firewall
2024-04-17 15:46:00,2024-04-17,16,2024-04,Malware Detected,High,Firewall,SIEM
2024-06-08 04:13:00,2024-06-08,23,2024-06,Port Scan,High,Firewall,SIEM
2024-12-23 02:32:00,2024-12-23,52,2024-12,Login Failure,Medium,Endpoint,SIEM
2024-09-12 03:45:00,2024-09-12,37,2024-09,Malware Detected,Medium,Firewall,SIEM
2024-03-25 20:57:00,2024-03-25,13,2024-03,Malware Detected,Low,Endpoint,IDS
2024-08-23 23:04:00,2024-08-23,34,2024-08,Login Failure,Low,Firewall,Firewall
2024-06-29 17:47:00,2024-06-29,26,2024-06,Port Scan,Critical,Firewall,Firewall
2024-05-04 04:31:00,2024-05-04,18,2024-05,Policy Violation,Low,DB-Server,IDS
2024-12-28 18:40:00,2024-12-28,52,2024-12,Login Failure,Medium,Firewall,SIEM
2024-09-15 04:03:00,2024-09-15,37,2024-09,Malware Detected,Medium,Endpoint,Firewall
2024-10-09 05:14:00,2024-10-09,41,2024-10,Malware Detected,Low,Web-Server,Firewall
2024-09-05 11:07:00,2024-09-05,36,2024-09,Port Scan,Critical,Web-Server,Firewall
2024-01-19 21:55:00,2024-01-19,3,2024-01,Policy Violation,Critical,Endpoint,IDS
2024-12-23 06:40:00,2024-12-23,52,2024-12,Login Failure,High,DB-Server,Firewall
2024-09-17 00:38:00,2024-09-17,38,2024-09,Login Failure,Low,Endpoint,IDS
2024-05-22 18:18:00,2024-05-22,21,2024-05,Malware Detected,Medium,Endpoint,IDS
2024-11-22 15:37:00,2024-11-22,47,2024-11,Malware Detected,High,Endpoint,Firewall
2024-09-22 08:54:00,2024-09-22,38,2024-09,Login Failure,Medium,Web-Server,EDR
2024-11-17 00:10:00,2024-11-17,46,2024-11,Policy Violation,Critical,DB-Server,Firewall
2024-10-29 00:59:00,2024-10-29,44,2024-10,Policy Violation,Critical,Endpoint,IDS
2024-12-03 01:00:00,2024-12-03,49,2024-12,Policy Violation,Low,Endpoint,SIEM
2024-12-05 04:34:00,2024-12-05,49,2024-12,Malware Detected,Medium,Web-Server,SIEM
2024-08-19 02:20:00,2024-08-19,34,2024-08,Login Failure,Critical,Endpoint,SIEM
2024-08-18 19:34:00,2024-08-18,33,2024-08,Port Scan,Medium,DB-Server,EDR
2024-08-18 03:30:00,2024-08-18,33,2024-08,Port Scan,Critical,Web-Server,IDS
2024-09-01 09:22:00,2024-09-01,35,2024-09,Port Scan,Critical,Firewall,Firewall
2024-01-31 18:22:00,2024-01-31,5,2024-01,Port Scan,Low,Web-Server,SIEM
2024-02-10 09:54:00,2024-02-10,6,2024-02,Malware Detected,Medium,Web-Server,SIEM
2024-11-24 21:59:00,2024-11-24,47,2024-11,Malware Detected,Medium,Firewall,SIEM
2024-10-10 08:44:00,2024-10-10,41,2024-10,Policy Violation,Critical,Endpoint,EDR
2024-04-24 03:55:00,2024-04-24,17,2024-04,Malware Detected,Critical,Web-Server,SIEM
2024-04-30 07:15:00,2024-04-30,18,2024-04,Port Scan,Low,DB-Server,IDS
2024-11-27 19:27:00,2024-11-27,48,2024-11,Port Scan,Critical,Endpoint,EDR
2024-07-24 11:17:00,2024-07-24,30,2024-07,Malware Detected,Low,Endpoint,IDS
2024-05-29 05:45:00,2024-05-29,22,2024-05,Malware Detected,Critical,Web-Server,IDS
2024-05-12 21:42:00,2024-05-12,19,2024-05,Malware Detected,Low,Endpoint,IDS
2024-02-02 19:06:00,2024-02-02,5,2024-02,Malware Detected,Medium,Web-Server,Firewall
2024-08-30 16:12:00,2024-08-30,35,2024-08,Login Failure,Critical,Web-Server,SIEM
2024-05-17 00:57:00,2024-05-17,20,2024-05,Policy Violation,High,Firewall,EDR
2024-06-01 18:01:00,2024-06-01,22,2024-06,Malware Detected,Low,DB-Server,SIEM
2024-06-25 19:43:00,2024-06-25,26,2024-06,Port Scan,Critical,Endpoint,Firewall
2024-09-13 05:15:00,2024-09-13,37,2024-09,Policy Violation,Medium,DB-Server,SIEM
2024-07-17 22:22:00,2024-07-17,29,2024-07,Policy Violation,Medium,Firewall,EDR
2024-12-10 23:49:00,2024-12-10,50,2024-12,Login Failure,Medium,Endpoint,EDR
2024-03-06 22:29:00,2024-03-06,10,2024-03,Malware Detected,Critical,DB-Server,SIEM
2024-09-23 12:05:00,2024-09-23,39,2024-09,Login Failure,Low,DB-Server,IDS
2024-01-27 18:07:00,2024-01-27,4,2024-01,Policy Violation,Critical,Web-Server,SIEM
2024-09-22 01:14:00,2024-09-22,38,2024-09,Malware Detected,Medium,Endpoint,SIEM
2024-10-04 16:01:00,2024-10-04,40,2024-10,Malware Detected,High,Endpoint,EDR
2024-02-19 07:21:00,2024-02-19,8,2024-02,Policy Violation,Medium,Firewall,Firewall
2024-09-14 13:55:00,2024-09-14,37,2024-09,Malware Detected,Low,Web-Server,SIEM
2024-07-31 00:43:00,2024-07-31,31,2024-07,Malware Detected,Critical,Web-Server,SIEM
2024-06-12 08:00:00,2024-06-12,24,2024-06,Policy Violation,Critical,Firewall,SIEM
2024-10-05 12:34:00,2024-10-05,40,2024-10,Malware Detected,High,DB-Server,EDR
2024-11-13 16:13:00,2024-11-13,46,2024-11,Port Scan,Low,Web-Server,IDS
2024-01-16 19:15:00,2024-01-16,3,2024-01,Policy Violation,Critical,Endpoint,Firewall
2024-07-31 04:33:00,2024-07-31,31,2024-07,Malware Detected,Critical,Firewall,EDR
2024-10-08 08:13:00,2024-10-08,41,2024-10,Policy Violation,High,DB-Server,Firewall
2024-04-19 15:42:00,2024-04-19,16,2024-04,Malware Detected,Critical,DB-Server,IDS
2024-04-18 10:59:00,2024-04-18,16,2024-04,Login Failure,Critical,Endpoint,SIEM
2024-05-20 01:35:00,2024-05-20,21,2024-05,Malware Detected,Critical,Firewall,SIEM
2024-05-24 09:06:00,2024-05-24,21,2024-05,Policy Violation,Low,Web-Server,Firewall
2024-07-14 08:38:00,2024-07-14,28,2024-07,Login Failure,High,Firewall,IDS
2024-05-11 20:23:00,2024-05-11,19,2024-05,Port Scan,High,Web-Server,SIEM
2024-11-26 15:44:00,2024-11-26,48,2024-11,Malware Detected,Critical,DB-Server,Firewall
2024-09-13 16:41:00,2024-09-13,37,2024-09,Login Failure,Critical,Firewall,SIEM
2024-08-08 14:38:00,2024-08-08,32,2024-08,Login Failure,High,Firewall,Firewall
2024-08-05 11:37:00,2024-08-05,32,2024-08,Port Scan,Medium,Web-Server,Firewall
2024-04-20 15:17:00,2024-04-20,16,2024-04,Port Scan,Critical,DB-Server,Firewall
2024-01-05 10:28:00,2024-01-05,1,2024-01,Login Failure,High,Web-Server,IDS
2024-04-11 03:36:00,2024-04-11,15,2024-04,Policy Violation,Critical,DB-Server,EDR
2024-11-28 20:48:00,2024-11-28,48,2024-11,Policy Violation,Critical,Firewall,SIEM
2024-08-10 08:27:00,2024-08-10,32,2024-08,Policy Violation,High,Endpoint,IDS
2024-06-24 01:08:00,2024-06-24,26,2024-06,Malware Detected,Medium,DB-Server,SIEM
2024-02-17 19:24:00,2024-02-17,7,2024-02,Policy Violation,High,Endpoint,EDR
2024-01-08 07:22:00,2024-01-08,2,2024-01,Port Scan,Critical,Firewall,Firewall
2024-08-17 23:37:00,2024-08-17,33,2024-08,Malware Detected,High,Web-Server,Firewall
2024-02-10 08:23:00,2024-02-10,6,2024-02,Malware Detected,Medium,DB-Server,Firewall
2024-07-11 06:48:00,2024-07-11,28,2024-07,Malware Detected,High,Endpoint,EDR
2024-12-16 09:01:00,2024-12-16,51,2024-12,Login Failure,Low,Firewall,EDR
2024-01-07 10:57:00,2024-01-07,1,2024-01,Policy Violation,Low,Firewall,Firewall
2024-05-12 09:20:00,2024-05-12,19,2024-05,Port Scan,Critical,Endpoint,IDS
2024-03-20 23:36:00,2024-03-20,12,2024-03,Port Scan,Critical,DB-Server,IDS
2024-11-19 12:54:00,2024-11-19,47,2024-11,Port Scan,Critical,DB-Server,EDR
2024-06-25 17:35:00,2024-06-25,26,2024-06,Login Failure,High,Web-Server,Firewall
2024-08-22 00:22:00,2024-08-22,34,2024-08,Malware Detected,Low,DB-Server,EDR
2024-09-05 22:58:00,2024-09-05,36,2024-09,Malware Detected,Medium,Endpoint,Firewall
2024-05-27 04:23:00,2024-05-27,22,2024-05,Policy Violation,Low,DB-Server,Firewall
2024-01-25 09:37:00,2024-01-25,4,2024-01,Policy Violation,Critical,DB-Server,IDS
2024-11-28 12:55:00,2024-11-28,48,2024-11,Malware Detected,Critical,DB-Server,Firewall
2024-09-18 17:37:00,2024-09-18,38,2024-09,Malware Detected,Critical,DB-Server,Firewall
2024-11-27 07:48:00,2024-11-27,48,2024-11,Port Scan,Medium,DB-Server,EDR
2024-07-26 13:05:00,2024-07-26,30,2024-07,Malware Detected,Medium,Endpoint,IDS
2024-11-08 09:39:00,2024-11-08,45,2024-11,Port Scan,High,Web-Server,SIEM
2024-06-09 12:34:00,2024-06-09,23,2024-06,Malware Detected,Critical,Endpoint,EDR
2024-09-25 23:26:00,2024-09-25,39,2024-09,Login Failure,High,Endpoint,EDR
2024-06-19 03:56:00,2024-06-19,25,2024-06,Policy Violation,Critical,Endpoint,EDR
2024-12-03 08:36:00,2024-12-03,49,2024-12,Port Scan,Low,Firewall,SIEM
2024-03-10 07:12:00,2024-03-10,10,2024-03,Malware Detected,High,Web-Server,IDS
2024-03-08 17:57:00,2024-03-08,10,2024-03,Port Scan,Low,Endpoint,EDR
2024-06-28 02:39:00,2024-06-28,26,2024-06,Port Scan,High,DB-Server,SIEM
2024-05-13 19:27:00,2024-05-13,20,2024-05,Malware Detected,Medium,Firewall,SIEM
2024-08-15 14:45:00,2024-08-15,33,2024-08,Malware Detected,Low,Firewall,SIEM
2024-03-01 14:37:00,2024-03-01,9,2024-03,Port Scan,High,Firewall,SIEM
2024-06-21 08:50:00,2024-06-21,25,2024-06,Login Failure,Critical,Web-Server,EDR
2024-12-20 06:37:00,2024-12-20,51,2024-12,Port Scan,Medium,DB-Server,SIEM
2024-04-11 02:06:00,2024-04-11,15,2024-04,Login Failure,High,Web-Server,SIEM
2024-06-02 17:47:00,2024-06-02,22,2024-06,Port Scan,High,Endpoint,Firewall
2024-03-01 18:15:00,2024-03-01,9,2024-03,Login Failure,Medium,Firewall,EDR
2024-09-03 16:49:00,2024-09-03,36,2024-09,Malware Detected,Low,Web-Server,EDR
2024-07-16 11:28:00,2024-07-16,29,2024-07,Login Failure,Low,Web-Server,IDS
2024-07-18 14:36:00,2024-07-18,29,2024-07,Policy Violation,Medium,Web-Server,SIEM
2024-07-24 10:00:00,2024-07-24,30,2024-07,Login Failure,Medium,Endpoint,SIEM
2024-11-16 10:31:00,2024-11-16,46,2024-11,Login Failure,High,DB-Server,EDR
2024-09-06 03:30:00,2024-09-06,36,2024-09,Malware Detected,Critical,Endpoint,SIEM
2024-05-30 08:18:00,2024-05-30,22,2024-05,Policy Violation,Critical,Endpoint,IDS
2024-09-18 16:16:00,2024-09-18,38,2024-09,Policy Violation,High,Endpoint,EDR
2024-04-28 20:09:00,2024-04-28,17,2024-04,Malware Detected,Critical,DB-Server,SIEM
2024-10-06 01:48:00,2024-10-06,40,2024-10,Policy Violation,Critical,Endpoint,EDR
2024-12-04 03:14:00,2024-12-04,49,2024-12,Policy Violation,High,Endpoint,IDS
2024-08-27 15:19:00,2024-08-27,35,2024-08,Malware Detected,Critical,Web-Server,SIEM
2024-01-11 20:43:00,2024-01-11,2,2024-01,Port Scan,Low,DB-Server,SIEM
2024-03-21 06:07:00,2024-03-21,12,2024-03,Port Scan,High,DB-Server,IDS
2024-07-23 10:27:00,2024-07-23,30,2024-07,Policy Violation,High,Endpoint,EDR
2024-01-09 02:17:00,2024-01-09,2,2024-01,Malware Detected,Low,Firewall,SIEM
2024-12-21 23:16:00,2024-12-21,51,2024-12,Policy Violation,High,Web-Server,IDS
2024-12-11 04:11:00,2024-12-11,50,2024-12,Login Failure,Medium,Web-Server,EDR
2024-05-31 05:29:00,2024-05-31,22,2024-05,Login Failure,High,Web-Server,EDR
2024-11-03 07:39:00,2024-11-03,44,2024-11,Policy Violation,Medium,Firewall,IDS
2024-04-25 00:27:00,2024-04-25,17,2024-04,Login Failure,High,DB-Server,EDR
2024-03-23 18:04:00,2024-03-23,12,2024-03,Port Scan,High,DB-Server,SIEM
2024-09-11 21:24:00,2024-09-11,37,2024-09,Malware Detected,High,Endpoint,EDR
2024-09-19 23:06:00,2024-09-19,38,2024-09,Policy Violation,High,Web-Server,SIEM
2024-09-27 14:41:00,2024-09-27,39,2024-09,Policy Violation,High,DB-Server,Firewall
2024-06-19 01:58:00,2024-06-19,25,2024-06,Policy Violation,High,Firewall,EDR
2024-06-12 18:56:00,2024-06-12,24,2024-06,Malware Detected,Medium,DB-Server,Firewall
2024-04-18 16:15:00,2024-04-18,16,2024-04,Port Scan,Medium,Firewall,SIEM
2024-03-31 08:15:00,2024-03-31,13,2024-03,Port Scan,High,Web-Server,IDS
2024-01-18 13:35:00,2024-01-18,3,2024-01,Policy Violation,High,Endpoint,Firewall
2024-04-25 09:48:00,2024-04-25,17,2024-04,Policy Violation,High,Endpoint,IDS
2024-06-12 12:16:00,2024-06-12,24,2024-06,Login Failure,Low,Web-Server,SIEM
2024-04-10 15:51:00,2024-04-10,15,2024-04,Login Failure,High,Endpoint,SIEM
2024-07-20 20:12:00,2024-07-20,29,2024-07,Port Scan,Medium,Web-Server,IDS
2024-09-18 13:01:00,2024-09-18,38,2024-09,Malware Detected,Low,DB-Server,Firewall
2024-07-26 05:16:00,2024-07-26,30,2024-07,Malware Detected,Critical,Web-Server,EDR
2024-05-07 04:18:00,2024-05-07,19,2024-05,Login Failure,Critical,Endpoint,EDR
2024-09-18 11:57:00,2024-09-18,38,2024-09,Port Scan,Critical,Web-Server,IDS
2024-05-15 08:05:00,2024-05-15,20,2024-05,Policy Violation,Critical,Firewall,EDR
2024-10-28 06:20:00,2024-10-28,44,2024-10,Port Scan,High,DB-Server,EDR
2024-12-19 04:34:00,2024-12-19,51,2024-12,Login Failure,Low,Web-Server,IDS
2024-03-12 17:18:00,2024-03-12,11,2024-03,Port Scan,Low,Endpoint,SIEM
2024-05-17 19:46:00,2024-05-17,20,2024-05,Policy Violation,High,Web-Server,EDR
2024-12-10 13:37:00,2024-12-10,50,2024-12,Policy Violation,Critical,Firewall,SIEM
2024-01-06 22:25:00,2024-01-06,1,2024-01,Login Failure,Critical,Firewall,Firewall
2024-12-10 17:20:00,2024-12-10,50,2024-12,Port Scan,Critical,Firewall,Firewall
2024-09-16 03:51:00,2024-09-16,38,2024-09,Policy Violation,Medium,Endpoint,Firewall
2024-02-01 04:30:00,2024-02-01,5,2024-02,Policy Violation,High,Web-Server,EDR
2024-07-14 06:28:00,2024-07-14,28,2024-07,Login Failure,Low,Firewall,Firewall
2024-12-11 06:19:00,2024-12-11,50,2024-12,Malware Detected,Low,Firewall,EDR
2024-04-24 00:49:00,2024-04-24,17,2024-04,Policy Violation,Medium,Web-Server,Firewall
2024-06-01 01:15:00,2024-06-01,22,2024-06,Login Failure,Low,Firewall,EDR
2024-08-29 17:45:00,2024-08-29,35,2024-08,Policy Violation,Medium,Firewall,SIEM
2024-03-21 18:28:00,2024-03-21,12,2024-03,Port Scan,Low,Firewall,IDS
2024-07-27 07:29:00,2024-07-27,30,2024-07,Policy Violation,Low,DB-Server,Firewall
2024-12-08 22:27:00,2024-12-08,49,2024-12,Policy Violation,Critical,Web-Server,Firewall
2024-11-14 21:00:00,2024-11-14,46,2024-11,Malware Detected,Medium,DB-Server,Firewall
2024-07-24 23:27:00,2024-07-24,30,2024-07,Malware Detected,Low,DB-Server,Firewall
2024-03-17 18:38:00,2024-03-17,11,2024-03,Port Scan,Medium,Endpoint,SIEM
2024-09-02 20:00:00,2024-09-02,36,2024-09,Port Scan,High,DB-Server,EDR
2024-12-23 15:04:00,2024-12-23,52,2024-12,Malware Detected,Low,Web-Server,EDR
2024-12-07 07:50:00,2024-12-07,49,2024-12,Port Scan,Medium,Endpoint,Firewall
2024-08-13 16:50:00,2024-08-13,33,2024-08,Malware Detected,Low,Web-Server,Firewall
2024-10-01 03:59:00,2024-10-01,40,2024-10,Port Scan,Medium,DB-Server,IDS
2024-12-04 15:26:00,2024-12-04,49,2024-12,Login Failure,Critical,Web-Server,SIEM
2024-05-02 04:21:00,2024-05-02,18,2024-05,Malware Detected,Critical,Endpoint,IDS
2024-03-06 20:29:00,2024-03-06,10,2024-03,Malware Detected,High,Web-Server,EDR
2024-12-27 10:03:00,2024-12-27,52,2024-12,Malware Detected,Low,Web-Server,Firewall
2024-12-09 05:24:00,2024-12-09,50,2024-12,Port Scan,High,Firewall,SIEM
2024-09-28 07:19:00,2024-09-28,39,2024-09,Login Failure,Low,Endpoint,EDR
2024-04-19 17:49:00,2024-04-19,16,2024-04,Login Failure,Medium,Endpoint,Firewall
2024-10-08 21:56:00,2024-10-08,41,2024-10,Login Failure,High,Endpoint,IDS
2024-04-03 17:36:00,2024-04-03,14,2024-04,Malware Detected,Low,Firewall,Firewall
2024-12-22 11:14:00,2024-12-22,51,2024-12,Login Failure,Low,Endpoint,Firewall
2024-10-08 21:18:00,2024-10-08,41,2024-10,Login Failure,High,Firewall,EDR
2024-04-20 04:19:00,2024-04-20,16,2024-04,Policy Violation,Critical,Web-Server,Firewall
2024-07-25 04:44:00,2024-07-25,30,2024-07,Login Failure,Low,DB-Server,IDS
2024-06-02 01:14:00,2024-06-02,22,2024-06,Port Scan,Low,Web-Server,SIEM
2024-07-29 22:24:00,2024-07-29,31,2024-07,Port Scan,High,Web-Server,SIEM
2024-05-31 15:09:00,2024-05-31,22,2024-05,Port Scan,High,DB-Server,EDR
2024-03-29 23:40:00,2024-03-29,13,2024-03,Port Scan,Critical,Endpoint,IDS
2024-11-16 11:43:00,2024-11-16,46,2024-11,Login Failure,Low,Endpoint,IDS
2024-08-28 05:27:00,2024-08-28,35,2024-08,Login Failure,Low,Firewall,SIEM
2024-05-04 20:22:00,2024-05-04,18,2024-05,Port Scan,Critical,Web-Server,IDS
2024-05-19 23:07:00,2024-05-19,20,2024-05,Login Failure,Medium,Firewall,EDR
2024-12-07 09:50:00,2024-12-07,49,2024-12,Port Scan,Medium,Web-Server,EDR
2024-10-31 13:09:00,2024-10-31,44,2024-10,Policy Violation,High,Endpoint,SIEM
2024-07-10 01:39:00,2024-07-10,28,2024-07,Port Scan,High,Endpoint,EDR
2024-09-28 10:08:00,2024-09-28,39,2024-09,Login Failure,Critical,Endpoint,Firewall
2024-09-19 22:10:00,2024-09-19,38,2024-09,Malware Detected,Low,Endpoint,SIEM
2024-01-10 02:01:00,2024-01-10,2,2024-01,Login Failure,High,DB-Server,SIEM
2024-01-05 14:37:00,2024-01-05,1,2024-01,Login Failure,Critical,Endpoint,Firewall
2024-03-06 17:34:00,2024-03-06,10,2024-03,Malware Detected,High,DB-Server,EDR
2024-08-02 19:09:00,2024-08-02,31,2024-08,Login Failure,Low,Firewall,IDS
2024-01-07 12:15:00,2024-01-07,1,2024-01,Login Failure,Medium,Endpoint,EDR
2024-08-29 17:23:00,2024-08-29,35,2024-08,Malware Detected,Critical,Web-Server,IDS
2024-11-26 18:12:00,2024-11-26,48,2024-11,Login Failure,Low,Endpoint,Firewall
2024-07-23 14:54:00,2024-07-23,30,2024-07,Port Scan,Critical,Endpoint,IDS
2024-01-22 11:10:00,2024-01-22,4,2024-01,Policy Violation,Medium,DB-Server,IDS
2024-12-27 01:40:00,2024-12-27,52,2024-12,Policy Violation,Medium,Web-Server,SIEM
2024-07-15 08:34:00,2024-07-15,29,2024-07,Login Failure,Critical,Web-Server,Firewall
2024-11-03 13:13:00,2024-11-03,44,2024-11,Policy Violation,High,Endpoint,SIEM
2024-07-08 14:02:00,2024-07-08,28,2024-07,Policy Violation,Critical,Web-Server,IDS
2024-07-23 12:33:00,2024-07-23,30,2024-07,Port Scan,Low,Firewall,Firewall
2024-05-11 22:57:00,2024-05-11,19,2024-05,Malware Detected,Low,Web-Server,EDR
2024-11-16 13:24:00,2024-11-16,46,2024-11,Login Failure,High,Web-Server,EDR
2024-02-25 15:08:00,2024-02-25,8,2024-02,Policy Violation,Medium,Endpoint,IDS
2024-09-30 06:57:00,2024-09-30,40,2024-09,Policy Violation,Low,Web-Server,EDR
2024-09-23 12:38:00,2024-09-23,39,2024-09,Port Scan,High,Web-Server,Firewall
2024-06-03 05:34:00,2024-06-03,23,2024-06,Policy Violation,High,DB-Server,SIEM
2024-07-11 23:13:00,2024-07-11,28,2024-07,Policy Violation,Medium,Firewall,IDS
2024-02-28 08:57:00,2024-02-28,9,2024-02,Port Scan,Critical,Endpoint,IDS
2024-05-23 20:47:00,2024-05-23,21,2024-05,Login Failure,High,Firewall,EDR
2024-10-27 11:00:00,2024-10-27,43,2024-10,Policy Violation,Low,DB-Server,IDS
2024-03-18 22:39:00,2024-03-18,12,2024-03,Port Scan,Critical,DB-Server,IDS
2024-01-13 17:23:00,2024-01-13,2,2024-01,Malware Detected,Low,Web-Server,EDR
